Product_ID,Product_Name,Category,Price,Brand
1280,Dress,Clothing,50.18,TrendyFashion
1281,Sunglasses Pro,Accessories,96.67,ModernTech
1282,Book,Media,13.55,ClassicBrand
1283,Tablet Pro,Electronics,334.68,ElegantLife
1284,Sneakers,Footwear,141.84,StyleBrand
1285,Tablet,Electronics,96.13,ComfortWear
1286,Camera,Electronics,471.75,StyleBrand
1287,Jacket,Outerwear,150.06,SportMax
1288,Headphones Pro,Electronics,80.53,SportMax
1289,Jacket,Outerwear,88.15,ComfortWear
1290,Boots,Footwear,114.98,ElegantLife
1291,Watch,Accessories,16.06,ModernTech
1292,Jacket Lite,Outerwear,133.15,TechCorp
1293,Socks,Accessories,41.13,ElegantLife
1294,Headphones Pro,Electronics,329.41,QualityPlus
1295,Sunglasses Max,Accessories,14.12,ElegantLife
1296,Laptop Max,Electronics,442.19,ClassicBrand
1297,Tablet,Electronics,488.07,ModernTech
1298,Socks Pro,Accessories,97.2,StyleBrand
1299,Socks,Accessories,77.47,StyleBrand
1300,Perfume,Beauty,20.85,ClassicBrand
1301,Headphones,Electronics,391.22,ComfortWear
1302,Sunglasses Lite,Accessories,12.21,QualityPlus
1303,Tablet Max,Electronics,59.96,ClassicBrand
1304,Headphones Plus,Electronics,195.62,TechCorp
1305,T-shirt,Clothing,46.76,TrendyFashion
1306,Perfume Plus,Beauty,49.67,QualityPlus
1307,Camera,Electronics,357.48,TrendyFashion
1308,Jewelry,Accessories,50.13,StyleBrand
1309,Belt,Accessories,34.63,ClassicBrand
1310,Laptop,Electronics,498.71,ComfortWear
1311,Book Lite,Media,15.65,QualityPlus
1312,Camera,Electronics,253.12,ClassicBrand
1313,Socks,Accessories,24.73,StyleBrand
1314,Watch,Accessories,81.53,UrbanStyle
1315,Dress,Clothing,60.09,TechCorp
1316,Book,Media,10.52,ModernTech
1317,Belt,Accessories,17.41,StyleBrand
1318,Perfume Max,Beauty,45.62,ClassicBrand
1319,Headphones Max,Electronics,344.53,ElegantLife
1320,T-shirt,Clothing,32.76,StyleBrand
1321,Jeans,Clothing,76.81,TrendyFashion
1322,Sneakers,Footwear,48.13,QualityPlus
1323,Boots,Footwear,81.88,TrendyFashion
1324,Headphones,Electronics,474.63,ElegantLife
1325,Jeans,Clothing,42.28,UrbanStyle
1326,Watch,Accessories,67.47,TrendyFashion
1327,Jewelry,Accessories,45.78,ClassicBrand
1328,Sunglasses Lite,Accessories,34.68,ClassicBrand
1329,T-shirt,Clothing,78.96,ElegantLife
1330,Boots,Footwear,79.12,TrendyFashion
1331,Jacket,Outerwear,183.06,TechCorp
1332,Tablet,Electronics,153.48,ComfortWear
1333,Phone Lite,Electronics,145.9,StyleBrand
1334,Backpack,Bags,27.96,StyleBrand
1335,Laptop,Electronics,343.25,UrbanStyle
1336,Backpack Max,Bags,60.01,ElegantLife
1337,Jeans Max,Clothing,71.18,QualityPlus
1338,Headphones,Electronics,262.94,QualityPlus
1339,Hat Pro,Accessories,97.14,ClassicBrand
1340,Book,Media,9.64,ModernTech
1341,Tablet,Electronics,440.88,TrendyFashion
1342,Socks Lite,Accessories,79.89,QualityPlus
1343,Jacket,Outerwear,163.35,ModernTech
1344,Jewelry,Accessories,86.03,ElegantLife
1345,Laptop,Electronics,392.46,ModernTech
1346,Belt,Accessories,66.36,SportMax
1347,Watch,Accessories,21.81,SportMax
1348,Hat,Accessories,12.93,ComfortWear
1349,Camera,Electronics,464.38,SportMax
1350,Book,Media,20.42,ElegantLife
1351,Book Mini,Media,24.91,UrbanStyle
1352,Boots,Footwear,87.78,ElegantLife
1353,Hat,Accessories,20.56,ComfortWear
1354,Watch,Accessories,21.27,StyleBrand
1355,Book,Media,22.14,ClassicBrand
1356,Phone Max,Electronics,243.64,TrendyFashion
1357,T-shirt Max,Clothing,28.03,TrendyFashion
1358,Hat,Accessories,54.24,TechCorp
1359,Backpack,Bags,31.1,SportMax
1360,Socks,Accessories,62.38,SportMax
1361,Hat,Accessories,34.21,TechCorp
1362,Boots,Footwear,125.71,UrbanStyle
1363,Jeans,Clothing,35.17,ElegantLife
1364,Jacket,Outerwear,112.84,QualityPlus
1365,Book,Media,5.29,UrbanStyle
1366,Book Plus,Media,6.81,ModernTech
1367,Jeans,Clothing,40.51,ModernTech
1368,Watch Plus,Accessories,53.19,TrendyFashion
1369,Backpack,Bags,82.0,QualityPlus
1370,Headphones,Electronics,181.25,UrbanStyle
1371,Sunglasses,Accessories,72.55,QualityPlus
1372,Jewelry,Accessories,87.41,UrbanStyle
1373,Backpack,Bags,99.09,SportMax
1374,Sneakers,Footwear,34.75,ComfortWear
1375,Camera,Electronics,266.23,StyleBrand
1376,Phone,Electronics,97.22,SportMax
1377,Hat,Accessories,31.78,ComfortWear
1378,Dress,Clothing,79.13,TechCorp
1379,Hat Plus,Accessories,22.82,TechCorp
1380,Jewelry,Accessories,54.9,TechCorp
1381,Jewelry,Accessories,65.63,SportMax
1382,Perfume,Beauty,46.61,TrendyFashion
1383,Watch Lite,Accessories,60.37,TrendyFashion
1384,Camera,Electronics,54.4,StyleBrand
1385,Socks,Accessories,39.38,ModernTech
1386,Laptop,Electronics,282.97,StyleBrand
1387,Backpack,Bags,33.35,ElegantLife
1388,Boots,Footwear,72.08,UrbanStyle
1389,Jewelry,Accessories,12.99,TrendyFashion
1390,Book Plus,Media,6.96,TechCorp
1391,Headphones,Electronics,228.62,UrbanStyle
1392,Jewelry Pro,Accessories,21.94,QualityPlus
1393,Watch,Accessories,61.08,ModernTech
1394,Jacket Plus,Outerwear,150.31,ModernTech
1395,T-shirt,Clothing,67.04,TrendyFashion
1396,Sunglasses,Accessories,28.01,TrendyFashion
1397,Headphones Lite,Electronics,125.37,ClassicBrand
1398,Watch Pro,Accessories,19.41,TrendyFashion
1399,Socks,Accessories,67.28,TrendyFashion
1400,Sneakers,Footwear,114.78,UrbanStyle
1401,Backpack,Bags,28.0,ModernTech
1402,Backpack,Bags,113.94,TrendyFashion
1403,Phone,Electronics,73.39,StyleBrand
1404,Hat,Accessories,58.72,TechCorp
1405,Watch Pro,Accessories,73.82,TechCorp
1406,Socks,Accessories,88.39,SportMax
1407,Perfume,Beauty,47.13,UrbanStyle
1408,Phone,Electronics,410.78,ModernTech
1409,Laptop,Electronics,202.75,ModernTech
1410,Laptop,Electronics,416.67,StyleBrand
1411,Jewelry,Accessories,17.21,StyleBrand
1412,Perfume,Beauty,55.27,TechCorp
1413,Sneakers,Footwear,95.71,ElegantLife
1414,Jacket,Outerwear,170.77,SportMax
1415,Boots Max,Footwear,84.28,QualityPlus
1416,Laptop,Electronics,339.61,ModernTech
1417,T-shirt Lite,Clothing,49.22,ClassicBrand
1418,Hat,Accessories,75.84,ModernTech
1419,Book,Media,7.04,SportMax
1420,Hat,Accessories,15.43,SportMax
1421,Sunglasses,Accessories,32.24,TechCorp
1422,Book Pro,Media,8.99,ComfortWear
1423,Perfume,Beauty,54.23,QualityPlus
1424,Book,Media,10.48,StyleBrand
1425,Sunglasses,Accessories,97.83,UrbanStyle
1426,Camera Lite,Electronics,201.6,ComfortWear
1427,Jewelry Lite,Accessories,26.39,SportMax
1428,Perfume,Beauty,50.54,TechCorp
1429,Book,Media,21.47,ClassicBrand
1430,Sneakers,Footwear,89.78,SportMax
1431,Dress Mini,Clothing,51.1,StyleBrand
1432,Tablet,Electronics,373.64,ElegantLife
1433,Belt Pro,Accessories,30.56,StyleBrand
1434,Backpack,Bags,119.65,ElegantLife
1435,Watch,Accessories,97.73,QualityPlus
1436,Perfume,Beauty,44.26,ComfortWear
1437,Sunglasses,Accessories,27.96,ElegantLife
1438,Socks,Accessories,71.22,TechCorp
1439,Belt Plus,Accessories,16.5,ModernTech
1440,Hat,Accessories,12.76,ElegantLife
1441,Headphones,Electronics,165.96,ClassicBrand
1442,Boots,Footwear,85.51,ClassicBrand
1443,Socks Plus,Accessories,88.14,QualityPlus
1444,Hat Pro,Accessories,75.45,TrendyFashion
1445,Sneakers,Footwear,119.12,TechCorp
1446,T-shirt,Clothing,42.66,QualityPlus
1447,Perfume,Beauty,30.57,UrbanStyle
1448,Book,Media,14.28,SportMax
1449,Book,Media,29.69,ClassicBrand
1450,Hat,Accessories,13.61,ElegantLife
1451,Perfume Mini,Beauty,54.02,SportMax
1452,Camera,Electronics,310.4,StyleBrand
1453,Camera,Electronics,247.38,TechCorp
1454,Jewelry,Accessories,75.27,ComfortWear
1455,Hat Mini,Accessories,53.8,ClassicBrand
1456,Perfume,Beauty,54.3,ComfortWear
1457,Tablet Max,Electronics,455.32,ElegantLife
1458,Belt Lite,Accessories,47.95,StyleBrand
1459,Jeans,Clothing,32.99,UrbanStyle
1460,Sunglasses,Accessories,63.31,ModernTech
1461,Headphones Plus,Electronics,460.56,TechCorp
1462,Jacket,Outerwear,73.71,TrendyFashion
1463,Dress,Clothing,55.49,SportMax
1464,Perfume,Beauty,43.42,ComfortWear
1465,Laptop,Electronics,379.9,ElegantLife
1466,Sneakers Lite,Footwear,45.79,TrendyFashion
1467,Camera,Electronics,372.12,ModernTech
1468,Sunglasses,Accessories,91.81,ClassicBrand
1469,Jewelry,Accessories,26.17,TechCorp
1470,Hat Pro,Accessories,31.38,ClassicBrand
1471,Camera Lite,Electronics,487.13,SportMax
1472,Socks,Accessories,26.29,ElegantLife
1473,Jacket,Outerwear,176.7,UrbanStyle
1474,Watch,Accessories,54.31,StyleBrand
1475,Tablet Lite,Electronics,161.25,ClassicBrand
1476,Phone Lite,Electronics,441.84,TechCorp
1477,Perfume Mini,Beauty,35.04,QualityPlus
1478,Jeans Lite,Clothing,48.46,QualityPlus
1479,Dress,Clothing,38.35,ComfortWear
1480,Laptop,Electronics,316.83,QualityPlus
1481,T-shirt,Clothing,25.63,SportMax
1482,Backpack,Bags,62.15,ClassicBrand
1483,Tablet Max,Electronics,486.24,ClassicBrand
1484,Jewelry,Accessories,33.23,ComfortWear
1485,Socks,Accessories,69.11,QualityPlus
1486,Dress,Clothing,36.14,ComfortWear
1487,Watch,Accessories,79.61,ClassicBrand
1488,Sneakers,Footwear,45.7,UrbanStyle
1489,Hat Mini,Accessories,97.28,StyleBrand
1490,Camera,Electronics,254.21,ModernTech
1491,Jewelry Mini,Accessories,31.24,StyleBrand
1492,Jewelry,Accessories,16.61,TechCorp
1493,Book,Media,9.24,TrendyFashion
1494,Sneakers,Footwear,92.37,ClassicBrand
1495,Jewelry,Accessories,40.33,TrendyFashion
1496,Phone,Electronics,423.0,TrendyFashion
1497,Jeans,Clothing,43.01,TrendyFashion
1498,Tablet,Electronics,161.92,ModernTech
1499,Perfume,Beauty,42.77,StyleBrand
1500,Dress,Clothing,60.94,ClassicBrand
1501,Sneakers,Footwear,50.05,SportMax
1502,Book Pro,Media,9.19,ModernTech
1503,T-shirt,Clothing,17.38,QualityPlus
1504,Camera,Electronics,381.38,TechCorp
1505,Backpack,Bags,88.06,ElegantLife
1506,Jacket,Outerwear,115.94,ComfortWear
1507,Perfume Mini,Beauty,52.99,SportMax
1508,Phone,Electronics,412.55,QualityPlus
1509,Dress,Clothing,53.05,ModernTech
1510,Phone,Electronics,440.72,TrendyFashion
1511,Tablet,Electronics,142.63,ComfortWear
1512,Book Plus,Media,7.8,ClassicBrand
1513,Perfume,Beauty,27.14,ElegantLife
1514,Laptop,Electronics,75.69,ComfortWear
1515,Jacket,Outerwear,124.99,UrbanStyle
1516,Socks Max,Accessories,94.29,StyleBrand
1517,Watch,Accessories,13.54,TrendyFashion
1518,Jeans,Clothing,22.94,ComfortWear
1519,T-shirt,Clothing,44.39,StyleBrand
1520,Tablet,Electronics,470.24,QualityPlus
1521,Sneakers Pro,Footwear,67.94,SportMax
1522,Jewelry,Accessories,55.65,TechCorp
1523,Laptop,Electronics,68.71,QualityPlus
1524,Boots Lite,Footwear,47.8,QualityPlus
1525,Tablet Mini,Electronics,493.98,ClassicBrand
1526,Boots Mini,Footwear,145.81,UrbanStyle
1527,Camera,Electronics,52.22,TrendyFashion
1528,Jewelry,Accessories,95.66,ComfortWear
1529,Sunglasses,Accessories,67.52,UrbanStyle
1530,Socks,Accessories,88.11,StyleBrand
1531,Laptop,Electronics,254.63,ElegantLife
1532,Laptop Pro,Electronics,282.02,QualityPlus
1533,Sneakers,Footwear,88.66,StyleBrand
1534,Book,Media,21.67,QualityPlus
1535,Dress,Clothing,24.08,UrbanStyle
1536,Backpack,Bags,27.85,ClassicBrand
1537,Perfume Max,Beauty,28.86,TechCorp
1538,Camera,Electronics,367.11,StyleBrand
1539,Camera,Electronics,140.83,SportMax
1540,Jacket,Outerwear,147.75,TrendyFashion
1541,Book Max,Media,29.25,QualityPlus
1542,Laptop,Electronics,92.26,QualityPlus
1543,Belt,Accessories,70.53,ElegantLife
1544,Headphones,Electronics,249.69,ClassicBrand
1545,T-shirt Pro,Clothing,71.43,ClassicBrand
1546,Laptop,Electronics,129.72,UrbanStyle
1547,Belt,Accessories,72.34,ElegantLife
1548,Sunglasses,Accessories,85.43,TrendyFashion
1549,Dress Max,Clothing,76.4,UrbanStyle
1550,Watch,Accessories,71.49,StyleBrand
1551,Socks,Accessories,54.75,ClassicBrand
1552,Backpack Lite,Bags,83.7,QualityPlus
1553,Tablet Lite,Electronics,441.01,UrbanStyle
1554,Dress Lite,Clothing,52.09,UrbanStyle
1555,Jewelry Pro,Accessories,12.73,ElegantLife
1556,Jacket,Outerwear,188.95,StyleBrand
1557,Tablet Mini,Electronics,360.29,QualityPlus
1558,Jeans,Clothing,58.97,ClassicBrand
1559,Watch,Accessories,29.41,ClassicBrand
1560,Perfume,Beauty,44.65,SportMax
1561,Camera,Electronics,227.24,SportMax
1562,Perfume Max,Beauty,44.31,ComfortWear
1563,Tablet Plus,Electronics,97.97,TrendyFashion
1564,Laptop,Electronics,346.03,ComfortWear
1565,Jacket,Outerwear,199.91,TrendyFashion
1566,T-shirt,Clothing,18.13,TechCorp
1567,Laptop Plus,Electronics,489.73,QualityPlus
1568,Jewelry Plus,Accessories,46.62,SportMax
1569,Belt,Accessories,88.37,SportMax
1570,Jewelry,Accessories,80.41,ElegantLife
1571,Tablet Plus,Electronics,305.16,ModernTech
1572,Sunglasses Lite,Accessories,76.46,ModernTech
1573,Perfume,Beauty,54.53,ComfortWear
1574,Belt,Accessories,46.37,StyleBrand
1575,Belt,Accessories,39.43,TrendyFashion
1576,Laptop Lite,Electronics,350.42,UrbanStyle
1577,Tablet Max,Electronics,413.53,TechCorp
1578,Hat,Accessories,78.61,TrendyFashion
1579,Watch,Accessories,81.8,ClassicBrand
1580,Book Pro,Media,15.89,QualityPlus
1581,Socks Plus,Accessories,83.61,TechCorp
1582,Tablet,Electronics,104.09,StyleBrand
1583,Watch,Accessories,59.0,SportMax
1584,Book,Media,5.14,TrendyFashion
1585,Dress Pro,Clothing,36.1,ElegantLife
1586,Sunglasses Mini,Accessories,42.98,QualityPlus
1587,Book,Media,14.9,ComfortWear
1588,Boots,Footwear,113.46,ElegantLife
1589,Camera,Electronics,224.85,ClassicBrand
1590,Headphones,Electronics,251.91,StyleBrand
1591,Boots,Footwear,58.51,ClassicBrand
1592,Hat,Accessories,43.59,ComfortWear
1593,Watch,Accessories,30.45,ModernTech
1594,Perfume,Beauty,18.29,ModernTech
1595,Sneakers Lite,Footwear,102.41,StyleBrand
1596,Watch,Accessories,70.14,ElegantLife
1597,Dress,Clothing,55.27,QualityPlus
1598,Dress,Clothing,45.13,ClassicBrand
1599,Sunglasses,Accessories,44.18,QualityPlus
1600,Headphones Pro,Electronics,438.5,ModernTech
1601,Hat,Accessories,56.72,UrbanStyle
1602,Sneakers Pro,Footwear,87.5,UrbanStyle
1603,Jacket,Outerwear,44.1,StyleBrand
1604,Tablet Max,Electronics,203.56,TrendyFashion
1605,Camera Mini,Electronics,221.09,StyleBrand
1606,Hat,Accessories,45.89,StyleBrand
1607,Laptop Plus,Electronics,311.08,SportMax
1608,Headphones Lite,Electronics,290.12,ComfortWear
1609,T-shirt,Clothing,54.51,TechCorp
1610,Watch,Accessories,78.84,ClassicBrand
1611,Book,Media,25.32,SportMax
1612,Hat Mini,Accessories,74.63,TrendyFashion
1613,Headphones,Electronics,479.99,QualityPlus
1614,Book,Media,5.46,SportMax
1615,Tablet Pro,Electronics,138.1,TrendyFashion
1616,Headphones,Electronics,53.4,SportMax
1617,Dress,Clothing,57.09,ComfortWear
1618,T-shirt,Clothing,73.37,TrendyFashion
1619,Hat Mini,Accessories,31.91,ElegantLife
1620,T-shirt,Clothing,75.26,ClassicBrand
1621,Tablet Max,Electronics,77.12,SportMax
1622,Boots Pro,Footwear,142.13,QualityPlus
1623,Book Mini,Media,13.79,ElegantLife
1624,Phone Max,Electronics,95.64,ModernTech
1625,Laptop Max,Electronics,268.64,UrbanStyle
1626,Belt,Accessories,33.11,TrendyFashion
1627,Jewelry Mini,Accessories,35.64,SportMax
1628,Dress Pro,Clothing,34.97,ModernTech
1629,Socks Max,Accessories,82.27,ComfortWear
1630,Jewelry Mini,Accessories,58.52,ClassicBrand
1631,Tablet,Electronics,190.09,UrbanStyle
1632,Hat,Accessories,64.93,TechCorp
1633,T-shirt,Clothing,61.55,ComfortWear
1634,Boots Max,Footwear,62.71,SportMax
1635,T-shirt Pro,Clothing,41.88,UrbanStyle
1636,Tablet,Electronics,104.85,UrbanStyle
1637,Boots,Footwear,51.74,ClassicBrand
1638,Headphones,Electronics,356.5,TechCorp
1639,Hat Max,Accessories,26.33,TechCorp
1640,Sneakers,Footwear,93.02,TrendyFashion
1641,Backpack,Bags,92.36,SportMax
1642,T-shirt,Clothing,21.95,StyleBrand
1643,Belt,Accessories,61.06,ModernTech
1644,Headphones,Electronics,165.45,UrbanStyle
1645,Jeans,Clothing,77.59,UrbanStyle
1646,Jacket,Outerwear,117.37,TrendyFashion
1647,Backpack,Bags,101.57,ClassicBrand
1648,Boots Pro,Footwear,96.03,ElegantLife
1649,Book Max,Media,6.09,TrendyFashion
1650,Boots,Footwear,105.98,UrbanStyle
1651,Jeans,Clothing,76.84,UrbanStyle
1652,Belt,Accessories,64.15,ModernTech
1653,Socks,Accessories,83.73,SportMax
1654,Laptop Pro,Electronics,447.89,UrbanStyle
1655,Perfume,Beauty,25.26,ClassicBrand
1656,Hat,Accessories,29.08,ElegantLife
1657,Belt,Accessories,64.99,ComfortWear
1658,Jewelry,Accessories,46.99,ElegantLife
1659,Jeans,Clothing,69.59,TechCorp
1660,Hat,Accessories,91.0,TrendyFashion
1661,Hat Mini,Accessories,41.81,ClassicBrand
1662,Sunglasses,Accessories,31.32,ClassicBrand
1663,T-shirt,Clothing,65.73,ModernTech
1664,Hat,Accessories,34.73,SportMax
1665,Tablet,Electronics,420.18,ClassicBrand
1666,Book Lite,Media,15.59,ClassicBrand
1667,Book,Media,21.69,ElegantLife
1668,Headphones,Electronics,92.99,SportMax
1669,Jewelry Mini,Accessories,66.15,TrendyFashion
1670,Hat Plus,Accessories,50.66,ClassicBrand
1671,Book,Media,19.67,ElegantLife
1672,Camera,Electronics,125.61,ModernTech
1673,T-shirt,Clothing,62.9,QualityPlus
1674,Jewelry,Accessories,87.65,UrbanStyle
1675,Sneakers,Footwear,56.01,TrendyFashion
1676,Backpack,Bags,34.09,TrendyFashion
1677,Book,Media,5.59,ComfortWear
1678,Watch,Accessories,67.78,ModernTech
1679,Jacket,Outerwear,137.14,StyleBrand
1680,Sneakers,Footwear,95.6,TechCorp
1681,Hat,Accessories,30.88,ComfortWear
1682,Backpack,Bags,62.14,StyleBrand
1683,Jacket,Outerwear,135.12,TechCorp
1684,Laptop,Electronics,273.55,ClassicBrand
1685,Perfume Lite,Beauty,59.45,SportMax
1686,Jewelry Lite,Accessories,22.28,StyleBrand
1687,Tablet,Electronics,362.82,StyleBrand
1688,Jeans,Clothing,41.28,ElegantLife
1689,Phone,Electronics,242.69,ElegantLife
1690,Jeans Pro,Clothing,61.64,QualityPlus
1691,Sneakers Lite,Footwear,113.09,SportMax
1692,Camera Lite,Electronics,496.07,StyleBrand
1693,Book Mini,Media,8.21,ModernTech
1694,Belt,Accessories,19.37,QualityPlus
1695,Socks,Accessories,75.19,TrendyFashion
1696,Phone,Electronics,310.27,StyleBrand
1697,Perfume,Beauty,27.34,ElegantLife
1698,Phone Lite,Electronics,85.74,StyleBrand
1699,Book,Media,7.14,ModernTech
1700,Socks,Accessories,90.48,TrendyFashion
1701,Headphones,Electronics,136.34,ElegantLife
1702,Book,Media,13.08,ElegantLife
1703,Phone,Electronics,152.0,ModernTech
1704,Watch Mini,Accessories,41.95,QualityPlus
1705,Backpack,Bags,31.6,ModernTech
1706,Dress,Clothing,48.74,ElegantLife
1707,Headphones Pro,Electronics,80.43,ModernTech
1708,Boots Lite,Footwear,126.04,QualityPlus
1709,Boots,Footwear,58.05,TechCorp
1710,Belt,Accessories,58.6,UrbanStyle
1711,T-shirt,Clothing,72.21,SportMax
1712,Camera,Electronics,342.89,TrendyFashion
1713,Perfume Max,Beauty,38.98,ComfortWear
1714,Sunglasses Plus,Accessories,39.19,ComfortWear
1715,Perfume Plus,Beauty,29.99,UrbanStyle
1716,Sneakers,Footwear,110.34,QualityPlus
1717,Backpack,Bags,119.44,StyleBrand
1718,Tablet,Electronics,347.83,ComfortWear
1719,Perfume,Beauty,40.1,StyleBrand
1720,Boots,Footwear,117.68,TechCorp
1721,Perfume Pro,Beauty,35.93,ModernTech
1722,Watch,Accessories,15.41,ElegantLife
1723,Phone,Electronics,303.03,ModernTech
1724,Jacket,Outerwear,193.22,UrbanStyle
1725,Jewelry,Accessories,25.78,TechCorp
1726,Laptop,Electronics,360.5,TechCorp
1727,Jeans,Clothing,28.06,ElegantLife
1728,Hat,Accessories,58.22,ElegantLife
1729,Belt Max,Accessories,18.7,ComfortWear
1730,Headphones,Electronics,252.67,QualityPlus
1731,Sneakers,Footwear,120.74,UrbanStyle
1732,Laptop Pro,Electronics,206.41,ComfortWear
1733,Tablet,Electronics,349.21,QualityPlus
1734,Book Max,Media,24.89,ModernTech
1735,Camera,Electronics,467.23,ModernTech
1736,Hat,Accessories,31.12,ComfortWear
1737,Backpack,Bags,62.94,ClassicBrand
1738,Perfume,Beauty,21.86,UrbanStyle
1739,Camera Plus,Electronics,496.62,UrbanStyle
1740,Phone,Electronics,467.15,ElegantLife
1741,Perfume Max,Beauty,39.3,StyleBrand
1742,Phone,Electronics,428.91,ElegantLife
1743,Watch,Accessories,56.89,ElegantLife
1744,T-shirt Plus,Clothing,55.53,SportMax
1745,Jewelry,Accessories,18.02,ClassicBrand
1746,Headphones,Electronics,389.87,TechCorp
1747,Belt,Accessories,21.49,UrbanStyle
1748,Hat Pro,Accessories,84.35,StyleBrand
1749,Belt,Accessories,80.38,QualityPlus
1750,Boots,Footwear,115.05,TechCorp
1751,Jacket,Outerwear,45.79,SportMax
1752,T-shirt Mini,Clothing,34.7,ElegantLife
1753,Backpack,Bags,50.0,UrbanStyle
1754,Dress,Clothing,38.41,TrendyFashion
1755,Hat,Accessories,17.89,TechCorp
1756,Camera Pro,Electronics,471.63,TechCorp
1757,Boots,Footwear,96.46,UrbanStyle
1758,Jewelry Pro,Accessories,37.5,SportMax
1759,Sneakers,Footwear,77.64,ModernTech
1760,Sunglasses Max,Accessories,50.25,StyleBrand
1761,Belt,Accessories,64.05,ModernTech
1762,Jacket,Outerwear,122.51,ElegantLife
1763,Jewelry Lite,Accessories,92.75,TrendyFashion
1764,Camera,Electronics,273.63,ClassicBrand
1765,T-shirt Mini,Clothing,79.49,TechCorp
1766,Boots,Footwear,132.17,ElegantLife
1767,Socks,Accessories,28.77,TechCorp
1768,Sunglasses,Accessories,93.75,ElegantLife
1769,Belt Pro,Accessories,20.47,TrendyFashion
1770,Dress,Clothing,68.13,ModernTech
1771,T-shirt,Clothing,39.74,TrendyFashion
1772,Belt,Accessories,89.02,ComfortWear
1773,Laptop Max,Electronics,440.63,ComfortWear
1774,Camera,Electronics,412.67,QualityPlus
1775,Belt Lite,Accessories,81.1,ModernTech
1776,Phone,Electronics,187.11,SportMax
1777,Watch,Accessories,17.28,ClassicBrand
1778,Backpack,Bags,63.28,ComfortWear
1779,Backpack,Bags,41.48,ComfortWear
1780,Camera,Electronics,362.73,ComfortWear
1781,Hat,Accessories,41.15,QualityPlus
1782,Watch,Accessories,97.8,StyleBrand
1783,Jacket,Outerwear,142.56,ComfortWear
1784,Hat,Accessories,84.02,TechCorp
1785,Phone,Electronics,109.64,ModernTech
1786,Dress,Clothing,71.03,ComfortWear
1787,Jacket Mini,Outerwear,187.64,ComfortWear
1788,Jewelry,Accessories,53.84,SportMax
1789,Jewelry,Accessories,64.56,UrbanStyle
1790,Belt,Accessories,78.83,TechCorp
1791,Tablet,Electronics,128.68,ComfortWear
1792,Jewelry,Accessories,55.23,ClassicBrand
1793,Sunglasses,Accessories,45.88,ComfortWear
1794,Tablet Lite,Electronics,115.87,ClassicBrand
1795,Belt,Accessories,43.08,TechCorp
1796,T-shirt,Clothing,19.43,SportMax
1797,Belt,Accessories,12.32,UrbanStyle
1798,Sneakers,Footwear,46.22,ComfortWear
1799,Headphones,Electronics,483.4,QualityPlus
1800,Watch,Accessories,59.46,ClassicBrand
1801,Phone,Electronics,484.62,ModernTech
1802,Jewelry,Accessories,48.92,ModernTech
1803,Laptop,Electronics,190.32,QualityPlus
1804,Perfume,Beauty,37.78,QualityPlus
1805,Jeans Max,Clothing,43.57,TrendyFashion
1806,Jeans,Clothing,21.87,UrbanStyle
1807,Laptop,Electronics,338.37,TechCorp
1808,Camera Max,Electronics,147.22,TechCorp
1809,Laptop,Electronics,328.81,SportMax
1810,Boots Plus,Footwear,108.02,ClassicBrand
1811,Jewelry,Accessories,23.68,TechCorp
1812,Hat,Accessories,15.52,ClassicBrand
1813,Headphones,Electronics,401.34,StyleBrand
1814,Jacket,Outerwear,113.57,ComfortWear
1815,Book,Media,6.45,ComfortWear
1816,Watch Max,Accessories,99.54,ClassicBrand
1817,Perfume,Beauty,17.6,UrbanStyle
1818,Sneakers,Footwear,113.4,SportMax
1819,Socks Max,Accessories,98.53,StyleBrand
1820,Sunglasses,Accessories,31.53,StyleBrand
1821,Laptop,Electronics,114.01,TrendyFashion
1822,Socks,Accessories,20.92,ModernTech
1823,Jeans,Clothing,34.71,ComfortWear
1824,Perfume Lite,Beauty,19.55,ComfortWear
1825,Socks,Accessories,72.29,TechCorp
1826,Boots Lite,Footwear,37.48,ClassicBrand
1827,Jacket,Outerwear,121.51,ComfortWear
1828,T-shirt,Clothing,79.79,QualityPlus
1829,T-shirt,Clothing,67.91,ClassicBrand
1830,Tablet,Electronics,326.85,TrendyFashion
1831,Jewelry Mini,Accessories,37.56,ClassicBrand
1832,Tablet,Electronics,330.75,ClassicBrand
1833,Sneakers,Footwear,93.24,QualityPlus
1834,Belt Mini,Accessories,48.35,TrendyFashion
1835,Backpack Pro,Bags,37.42,TechCorp
1836,Sunglasses Pro,Accessories,89.79,TechCorp
1837,Perfume Pro,Beauty,35.24,QualityPlus
1838,Jeans,Clothing,27.65,StyleBrand
1839,Socks,Accessories,43.1,ComfortWear
1840,Jewelry,Accessories,47.27,QualityPlus
1841,Book,Media,25.69,ComfortWear
1842,Perfume,Beauty,48.01,ElegantLife
1843,Sneakers,Footwear,122.32,SportMax
1844,Laptop,Electronics,54.96,StyleBrand
1845,Book Lite,Media,15.4,StyleBrand
1846,Jacket,Outerwear,117.02,SportMax
1847,Phone Lite,Electronics,58.64,TrendyFashion
1848,Jewelry Mini,Accessories,33.38,TechCorp
1849,Sneakers,Footwear,121.23,ClassicBrand
1850,Jewelry,Accessories,22.34,SportMax
1851,Watch,Accessories,58.18,SportMax
1852,Jewelry,Accessories,29.37,ElegantLife
1853,Jewelry,Accessories,11.09,QualityPlus
