Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
1102,1848,3228,2023-05-01,4,133.52,Mobile App
1103,2616,3188,2023-09-26,1,93.37,Mobile App
1104,2606,3612,2023-06-28,1,22.1,Phone
1105,2793,3781,2023-05-07,1,41.59,Mobile App
1106,1173,3197,2024-01-17,1,29.0,Mobile App
1107,399,3251,2023-11-10,2,116.98,In-Store
1108,2589,2994,2023-12-28,2,125.98,Mobile App
1109,1230,4369,2023-08-19,1,26.69,Mobile App
1110,1780,3081,2023-01-09,1,362.73,In-Store
1111,699,2920,2023-01-25,4,110.0,Phone
1112,626,4480,2024-01-06,3,258.72,In-Store
1113,2458,4741,2023-09-30,3,47.94,Mobile App
1114,509,3021,2023-03-22,1,73.29,Phone
1115,629,2251,2023-12-20,3,210.06,Online
1116,2062,3339,2023-06-04,1,33.45,Mobile App
1117,890,3176,2023-11-19,1,476.28,Phone
1118,1618,3380,2023-08-30,1,73.37,In-Store
1119,615,2153,2023-05-06,1,29.95,Phone
1120,1347,3563,2023-02-02,1,19.45,Online
1121,213,2580,2024-01-13,5,2341.8,Online
1122,659,2471,2023-04-15,1,64.08,Phone
1123,1466,3612,2023-07-02,1,45.79,Phone
1124,880,3355,2023-10-26,1,338.52,Phone
1125,110,4275,2023-08-09,1,73.73,Online
1126,2450,4497,2023-04-22,2,83.24,Mobile App
1127,2992,3477,2023-10-10,1,90.89,Mobile App
1128,2950,3341,2023-07-23,3,114.93,Online
1129,397,2913,2023-10-05,1,24.25,Online
1130,939,3215,2023-04-04,2,171.66,In-Store
1131,238,3019,2023-04-10,2,146.54,Mobile App
1132,851,3086,2023-07-28,3,61.56,Online
1133,177,3234,2023-04-29,3,195.39,Phone
1134,2167,4840,2023-12-12,2,56.24,Phone
1135,2313,2115,2023-01-17,1,32.16,Mobile App
1136,3012,4900,2023-03-14,2,101.32,Mobile App
1137,1663,4387,2023-01-26,3,181.56,Online
1138,2749,4715,2023-09-07,3,103.41,Mobile App
1139,364,3908,2023-05-15,1,39.23,In-Store
1140,1405,2240,2023-03-21,1,73.82,Mobile App
1141,293,2670,2023-03-24,3,220.59,Mobile App
1142,1830,3601,2023-06-23,1,298.33,In-Store
1143,915,2824,2023-03-10,1,88.29,In-Store
1144,2655,2958,2023-01-05,1,31.72,Phone
1145,2450,2442,2023-04-21,2,83.24,Online
1146,1041,2090,2023-04-23,5,361.1,Phone
1147,378,4836,2023-03-04,1,342.48,Phone
1148,1969,3496,2023-01-06,1,8.29,Phone
1149,682,3960,2023-11-09,1,98.2,Mobile App
1150,1121,2233,2023-03-30,1,72.77,Mobile App
1151,963,2230,2023-02-10,2,77.2,In-Store
1152,1046,4383,2023-10-12,2,109.9,Phone
1153,799,2963,2023-01-15,1,23.89,In-Store
1154,292,2521,2023-10-04,2,907.5,Online
1155,2482,2068,2023-02-16,2,871.8,In-Store
1156,770,4712,2023-03-09,1,33.53,Mobile App
1157,340,3800,2024-01-05,1,26.51,Mobile App
1158,2806,4239,2023-08-25,5,337.35,Online
1159,2051,4631,2023-11-22,1,17.97,Mobile App
1160,1167,3696,2023-02-24,3,32.91,In-Store
1161,1181,2205,2023-07-17,1,80.77,In-Store
1162,2299,3806,2023-03-20,3,286.8,Phone
1163,2677,2608,2023-06-23,3,88.41,Online
1164,837,2638,2023-06-12,2,90.64,Mobile App
1165,1679,3615,2024-01-24,3,411.42,Mobile App
1166,2178,4969,2024-01-14,4,281.76,In-Store
1167,2670,2769,2023-08-20,2,187.26,Online
1168,864,2409,2023-03-08,1,112.94,Online
1169,2275,3876,2023-09-20,1,137.7,Phone
1170,2616,2205,2023-12-09,3,280.11,Online
1171,1962,2203,2023-09-06,2,289.98,Online
1172,2678,2924,2023-11-03,1,52.45,Mobile App
1173,2945,3454,2023-04-02,1,61.94,Online
1174,2124,2418,2023-03-30,2,27.52,Phone
1175,1143,3024,2023-04-23,1,193.44,In-Store
1176,770,2088,2023-07-04,1,33.53,In-Store
1177,692,2463,2023-07-12,2,122.08,Mobile App
1178,2522,4647,2023-07-15,2,121.02,In-Store
1179,900,2007,2023-12-21,1,140.7,In-Store
1180,929,3188,2023-05-31,1,95.06,Online
1181,1349,4058,2023-09-23,1,464.38,Mobile App
1182,149,3110,2023-08-26,1,48.84,Mobile App
1183,2615,4799,2023-07-13,2,169.06,Mobile App
1184,393,4508,2024-01-28,2,840.34,In-Store
1185,2893,3836,2023-09-12,1,61.26,In-Store
1186,1728,3750,2023-11-21,1,58.22,In-Store
1187,2549,3297,2023-08-01,1,15.19,In-Store
1188,1953,4040,2023-08-31,5,437.6,In-Store
1189,756,3470,2023-10-18,1,39.09,Phone
1190,1531,4224,2023-02-12,3,680.4,Online
1191,2780,3511,2023-10-21,3,169.29,In-Store
1192,719,4427,2023-05-27,2,140.08,Phone
1193,995,2173,2023-03-19,2,701.28,Mobile App
1194,2824,4872,2023-10-25,1,51.22,Phone
1195,1101,3898,2023-12-09,2,53.32,In-Store
1196,2746,3674,2023-03-30,1,42.4,Mobile App
1197,2821,2737,2023-01-22,3,1363.05,Online
1198,1474,4717,2023-05-13,1,54.31,Online
1199,2748,4740,2023-10-10,3,52.53,In-Store
1200,939,4965,2023-02-24,1,99.67,Online
1201,279,3117,2023-10-21,3,227.67,In-Store
1202,2986,2644,2023-02-02,1,28.52,Online
1203,825,2622,2023-02-18,2,197.88,In-Store
1204,413,3525,2024-01-19,1,16.65,Online
1205,3014,3526,2023-10-03,1,83.95,Phone
1206,2295,4046,2023-07-25,2,39.98,Online
1207,526,4388,2023-02-26,4,158.92,Mobile App
1208,2379,4201,2023-01-30,1,67.07,Mobile App
1209,648,4760,2023-01-01,4,241.8,Phone
1210,1912,4615,2023-09-26,2,787.94,Mobile App
1211,2234,3341,2024-02-02,3,861.99,Phone
1212,2713,3646,2023-05-25,1,48.45,Phone
1213,1374,2487,2023-11-02,1,34.75,In-Store
1214,992,3214,2023-12-04,3,354.87,Phone
1215,694,2734,2023-02-08,1,32.99,Online
1216,287,3165,2023-03-25,2,103.54,In-Store
1217,562,3153,2024-01-11,1,68.43,Online
1218,469,3930,2023-11-11,1,138.11,Phone
1219,2509,4497,2023-11-01,2,989.24,Mobile App
1220,2457,4829,2023-09-27,2,182.52,In-Store
1221,555,4251,2023-01-11,2,37.26,Phone
1222,1779,2086,2024-01-13,1,41.48,In-Store
1223,2993,2009,2023-02-01,1,61.24,In-Store
1224,2309,3379,2023-04-10,1,36.3,In-Store
1225,495,2016,2023-06-14,1,30.34,Mobile App
1226,836,3107,2023-05-06,3,216.06,In-Store
1227,2353,4908,2023-01-01,3,1053.42,In-Store
1228,1812,4523,2023-03-29,1,15.52,Online
1229,345,3848,2023-07-23,3,95.55,Phone
1230,772,3874,2024-01-23,1,73.29,In-Store
1231,1031,2727,2023-10-12,2,48.12,In-Store
1232,2155,4497,2023-07-17,1,432.49,In-Store
1233,979,3982,2023-07-28,2,11.36,Online
1234,2172,3378,2023-11-22,1,82.6,Phone
1235,826,3629,2023-08-21,1,370.98,Mobile App
1236,546,2004,2023-02-08,1,129.24,In-Store
1237,924,2925,2024-01-03,1,45.84,Online
1238,2857,4215,2023-09-18,1,86.4,In-Store
1239,1531,2766,2023-08-25,1,254.63,Online
1240,2265,3954,2023-06-16,1,69.77,Online
1241,1764,3976,2023-09-10,2,547.26,Online
1242,1831,4577,2024-01-06,1,37.56,In-Store
1243,126,4601,2023-10-03,2,806.66,Mobile App
1244,1114,2308,2023-11-15,1,60.36,Phone
1245,579,3887,2023-09-15,4,585.28,Mobile App
1246,2531,3717,2023-10-24,4,257.04,In-Store
1247,2317,4838,2023-06-03,1,129.53,Phone
1248,830,4768,2023-01-09,2,49.46,In-Store
1249,2974,3601,2023-07-12,1,47.75,Phone
1250,2287,3575,2024-01-27,4,266.6,Online
1251,667,3326,2023-08-18,2,90.6,In-Store
1252,1507,3336,2023-04-25,1,52.99,Phone
1253,2674,4607,2023-01-05,1,45.97,Mobile App
1254,660,4373,2023-11-08,1,276.55,Phone
1255,685,4529,2023-07-30,1,106.01,Mobile App
1256,358,3794,2023-10-21,2,145.28,Phone
1257,189,4304,2023-01-02,1,449.25,Phone
1258,1358,4810,2023-12-15,1,54.24,Mobile App
1259,2909,4531,2023-10-20,1,70.31,Mobile App
1260,409,4086,2023-04-10,1,66.69,Mobile App
1261,561,3684,2023-08-25,1,20.58,Phone
1262,2226,4581,2023-06-25,3,175.23,Online
1263,1660,3200,2024-02-02,1,91.0,Online
1264,1187,3188,2023-06-11,2,116.18,Phone
1265,141,3339,2023-03-29,1,19.58,Online
1266,772,3633,2023-03-13,1,73.29,Online
1267,1725,3640,2023-05-29,2,51.56,Online
1268,175,4230,2023-04-02,1,92.15,Mobile App
1269,1569,4131,2023-02-23,1,88.37,Online
1270,2379,4211,2023-10-21,2,134.14,Online
1271,1452,3977,2023-06-06,1,310.4,In-Store
1272,2635,4438,2024-01-13,1,118.54,Online
1273,2367,3424,2023-08-01,2,126.5,In-Store
1274,160,2612,2023-08-17,2,392.8,Online
1275,294,2003,2023-04-19,1,120.35,Phone
1276,2881,3652,2023-02-22,1,72.49,Mobile App
1277,2743,2833,2023-01-09,1,401.82,Mobile App
1278,1687,3200,2023-02-19,1,362.82,In-Store
1279,1896,4218,2023-12-07,2,176.32,Mobile App
1280,1870,3839,2023-10-19,3,212.1,Online
1281,2778,2485,2023-09-29,3,110.91,Phone
1282,2733,2144,2023-01-16,1,13.94,Phone
1283,1626,4818,2023-03-04,1,27.84,Mobile App
1284,1342,3033,2023-03-09,2,159.78,Online
1285,1712,3983,2023-05-21,1,342.89,Phone
1286,2389,3642,2023-07-11,3,753.51,Phone
1287,681,2517,2023-03-01,2,226.92,Mobile App
1288,2604,4447,2023-08-12,4,384.16,In-Store
1289,1392,3743,2024-01-29,1,20.64,In-Store
1290,612,4495,2023-01-05,1,238.21,In-Store
1291,2702,4653,2023-12-04,3,109.56,Online
1292,1160,4044,2023-06-07,2,664.76,Phone
1293,1344,4217,2023-05-28,3,258.09,Mobile App
1294,1626,4447,2023-04-25,1,33.11,Mobile App
1295,800,2395,2023-04-29,2,106.6,Mobile App
1296,126,4004,2023-02-11,2,806.66,Mobile App
1297,1465,4985,2023-06-28,1,379.9,In-Store
1298,2974,4441,2023-01-29,2,79.96,In-Store
1299,2797,2758,2023-02-16,2,118.08,Online
1300,3038,3935,2023-05-02,1,62.54,In-Store
1301,2695,3898,2023-09-11,1,20.94,In-Store
1302,2630,3420,2023-10-12,2,199.6,Mobile App
1303,2370,3331,2023-03-29,1,252.59,In-Store
1304,2891,3419,2023-03-13,3,1110.84,Mobile App
1305,516,3664,2023-03-01,1,251.8,Mobile App
1306,2104,3509,2023-11-11,1,64.74,Mobile App
1307,314,4168,2023-11-23,5,127.7,Online
1308,1159,3836,2023-08-21,4,1063.76,Phone
1309,1044,3500,2023-11-23,1,423.38,In-Store
1310,1319,3796,2023-09-28,3,1033.59,Mobile App
1311,560,3890,2023-03-02,1,20.69,Mobile App
1312,2977,4340,2023-08-24,1,231.0,In-Store
1313,251,3366,2023-04-29,1,458.72,Online
1314,1011,2800,2023-03-05,1,63.13,Phone
1315,441,2282,2023-12-19,3,266.97,In-Store
1316,1850,2154,2023-09-20,2,44.68,In-Store
1317,2381,2280,2023-06-30,5,157.7,Phone
1318,2326,3947,2023-04-11,2,96.46,Phone
1319,854,3295,2023-12-17,1,24.87,Phone
1320,2933,3253,2023-07-29,2,117.92,In-Store
1321,1442,4986,2023-04-26,5,427.55,Online
1322,516,4097,2023-10-17,2,503.6,Mobile App
1323,1841,4809,2023-09-02,3,64.89,Phone
1324,2134,2359,2024-01-12,4,389.92,Phone
1325,766,4427,2023-07-23,1,118.79,Online
1326,1372,2920,2023-04-18,2,174.82,In-Store
1327,2508,4477,2023-10-22,3,88.83,Phone
1328,2677,3762,2023-05-15,4,117.88,Mobile App
1329,316,4497,2023-10-28,1,31.35,Online
1330,2925,2152,2023-02-27,2,69.28,Mobile App
1331,2065,2934,2023-10-23,2,115.06,Mobile App
1332,771,2390,2023-12-27,1,45.17,Mobile App
1333,1278,2698,2023-11-30,2,114.24,Mobile App
1334,2208,4117,2023-06-02,1,27.65,Phone
1335,2488,3519,2023-08-13,1,60.04,Mobile App
1336,2109,3346,2023-11-22,1,17.94,Mobile App
1337,2230,2518,2023-09-23,2,85.58,Online
1338,834,2588,2023-02-06,1,285.38,Phone
1339,3095,4207,2023-11-08,1,21.85,Online
1340,664,3226,2023-09-28,1,15.95,Phone
1341,436,3893,2023-01-08,1,68.33,Mobile App
1342,1176,3347,2023-02-20,1,81.33,In-Store
1343,1843,4034,2024-01-25,1,122.32,Phone
1344,2244,2430,2023-02-12,2,112.78,Online
1345,960,4164,2023-09-15,3,57.81,Phone
1346,2297,2468,2024-02-01,1,71.33,Phone
1347,2307,2327,2023-05-21,1,176.02,Mobile App
1348,2462,2047,2023-01-12,2,479.84,In-Store
1349,532,3824,2023-08-28,1,64.5,Mobile App
1350,1393,2606,2023-10-14,4,244.32,Phone
1351,2497,2851,2023-04-24,2,79.34,Mobile App
1352,467,4573,2023-12-03,1,77.48,Online
1353,3057,3904,2024-01-19,1,349.85,Mobile App
1354,900,2519,2023-12-11,2,281.4,Online
1355,600,4358,2023-05-04,1,29.66,Online
1356,143,3019,2023-09-30,1,11.6,Phone
1357,1360,2551,2023-11-27,1,62.38,Mobile App
1358,597,2997,2024-01-06,3,158.82,Online
1359,2927,4176,2023-06-17,2,755.98,Online
1360,2158,4938,2023-03-04,1,199.8,In-Store
1361,1327,2870,2024-01-01,2,91.56,Phone
1362,386,3406,2023-12-23,1,28.41,Phone
1363,943,3553,2024-01-23,2,52.04,Phone
1364,424,2889,2023-12-20,1,33.2,Phone
1365,2428,3005,2023-04-18,2,101.4,Online
1366,2985,2030,2023-11-17,5,97.45,Mobile App
1367,1863,2371,2023-07-07,1,18.83,Mobile App
1368,1945,4727,2023-05-07,1,64.87,Phone
1369,1639,2981,2023-10-27,1,26.33,In-Store
1370,1563,3421,2023-03-01,1,82.64,Phone
1371,2881,4513,2023-01-22,1,72.49,In-Store
1372,2032,3992,2023-04-04,3,181.59,In-Store
1373,2332,4436,2023-08-04,4,57.32,Phone
1374,1779,2020,2023-06-25,1,41.48,Mobile App
1375,826,4135,2023-02-12,2,857.64,Mobile App
1376,1151,2282,2023-12-27,2,108.72,Online
1377,244,2430,2023-11-16,2,370.8,Phone
1378,1425,4600,2023-04-15,1,97.83,Mobile App
1379,1778,3088,2023-01-22,1,63.28,Online
1380,254,2774,2023-12-09,1,46.81,Online
1381,655,4009,2023-04-20,1,44.73,Phone
1382,955,3730,2023-03-10,3,218.46,Online
1383,1179,4596,2023-05-13,3,87.57,Phone
1384,576,4167,2024-01-22,1,496.83,Mobile App
1385,966,2089,2023-10-22,1,40.18,Online
1386,1814,4029,2023-07-25,4,454.28,Online
1387,2434,2712,2023-03-30,2,717.94,Mobile App
1388,2614,4086,2023-08-21,3,53.28,Mobile App
1389,1537,2459,2023-12-28,1,28.86,Mobile App
1390,2303,3859,2023-03-11,2,161.42,Online
1391,1958,3090,2023-04-11,2,97.26,Online
1392,533,3572,2023-05-19,3,312.57,Online
1393,932,3250,2023-04-17,1,84.29,Online
1394,2178,4022,2023-04-16,1,84.15,Phone
1395,2771,3472,2023-09-20,1,340.17,In-Store
1396,979,3658,2023-05-26,3,17.04,Phone
1397,158,3029,2023-02-18,4,110.96,Online
1398,2579,2052,2023-11-15,5,106.15,Mobile App
1399,891,4100,2023-11-23,4,476.04,Online
1400,864,4233,2023-03-07,1,119.27,Mobile App
1401,1184,2684,2023-01-21,1,89.12,Online
1402,2784,2698,2023-04-30,1,75.49,Online
1403,3067,4673,2023-07-02,1,75.44,In-Store
1404,130,3100,2024-01-24,3,212.7,Online
1405,332,4898,2023-12-20,3,165.72,Mobile App
1406,509,4315,2023-04-21,1,78.28,In-Store
1407,2357,4635,2023-02-08,2,214.24,Mobile App
1408,505,4599,2023-03-15,4,230.28,Phone
1409,216,4406,2024-01-09,1,88.43,Phone
1410,719,3597,2023-05-11,1,82.56,Phone
1411,939,2751,2023-04-01,1,99.67,Phone
1412,1323,2591,2023-04-05,1,81.88,Mobile App
1413,2943,4645,2023-12-11,2,280.42,Phone
1414,509,2442,2023-10-01,1,91.48,Online
1415,246,2789,2023-06-06,1,45.9,Phone
1416,507,4817,2023-07-15,5,225.15,Phone
1417,150,2612,2023-10-07,2,53.28,In-Store
1418,330,2621,2024-02-03,1,125.36,In-Store
1419,1702,3697,2024-01-05,4,46.32,In-Store
1420,1777,4228,2023-10-26,1,14.7,Phone
1421,2578,3283,2023-01-16,1,70.94,In-Store
1422,1467,4307,2023-01-07,3,970.35,Phone
1423,467,2777,2024-01-21,1,77.48,Phone
1424,804,2657,2023-02-17,3,62.76,Phone
1425,2420,2169,2024-01-16,1,46.99,Online
1426,2784,3597,2023-09-11,1,61.75,Mobile App
1427,1396,4908,2024-02-01,2,56.02,Phone
1428,559,4032,2023-02-26,1,75.34,Online
1429,2042,2026,2023-08-21,3,170.25,In-Store
1430,1768,2221,2023-03-16,2,187.5,Mobile App
1431,1301,2540,2023-04-05,4,1564.88,Online
1432,2754,3628,2023-01-08,3,36.51,Mobile App
1433,438,2582,2024-01-11,1,73.33,Online
1434,2490,3113,2023-06-06,3,215.88,Phone
1435,2044,2739,2023-07-12,2,147.38,In-Store
1436,2863,2749,2023-08-04,2,133.56,Mobile App
1437,1394,2387,2023-04-26,3,450.93,Phone
1438,1776,2324,2023-11-30,2,374.22,Mobile App
1439,3050,4283,2023-01-13,1,93.96,In-Store
1440,1208,3413,2023-12-21,2,156.48,Mobile App
1441,559,3566,2023-01-19,1,61.47,Online
1442,1410,4200,2023-10-25,1,416.67,Online
1443,800,3761,2023-10-04,2,106.6,Mobile App
1444,2585,4195,2023-07-31,1,114.03,Phone
1445,2205,4763,2023-08-04,1,353.88,Online
1446,140,4049,2023-09-27,1,82.82,Phone
1447,1161,2097,2023-09-19,2,143.58,Phone
1448,2793,4284,2023-02-15,1,41.59,Online
1449,2443,2134,2023-09-09,3,60.63,In-Store
1450,452,3791,2023-06-03,1,74.94,In-Store
1451,1710,4491,2024-01-09,1,58.6,In-Store
1452,1436,2944,2023-05-23,1,44.26,Phone
1453,1208,3840,2023-01-21,2,156.48,Online
1454,1018,4352,2023-09-28,1,143.81,Mobile App
1455,1869,2768,2023-03-17,4,876.6,Online
1456,789,2271,2023-03-27,4,236.4,In-Store
1457,160,3472,2023-06-18,3,489.75,In-Store
1458,109,2250,2023-01-11,4,225.08,In-Store
1459,1295,4926,2023-07-26,1,14.12,Online
1460,2608,2020,2023-01-02,2,99.04,Online
1461,597,3033,2023-03-02,2,105.88,Online
1462,195,4375,2023-02-17,2,326.7,In-Store
1463,1063,2569,2023-12-17,3,96.24,Phone
1464,2484,4758,2023-09-30,2,487.88,Phone
1465,3035,4531,2023-01-23,5,1845.95,Mobile App
1466,1330,4226,2023-02-12,1,79.12,Phone
1467,2067,3057,2023-07-18,3,79.8,Online
1468,195,4445,2023-10-29,2,326.7,In-Store
1469,1121,3780,2023-03-02,2,145.54,In-Store
1470,1926,2338,2023-02-19,1,288.64,Online
1471,1404,2379,2023-12-06,3,176.16,Mobile App
1472,2944,3062,2023-06-18,4,1911.68,Mobile App
1473,715,2075,2023-04-07,1,71.78,Online
1474,381,3487,2023-04-15,2,273.6,In-Store
1475,1238,3692,2023-07-30,1,46.28,Mobile App
1476,1261,4384,2023-12-27,5,421.6,Phone
1477,1870,3809,2023-03-17,1,77.34,Online
1478,340,4255,2023-03-12,1,26.51,Online
1479,671,4894,2024-01-30,1,48.41,Online
1480,2921,4077,2023-03-19,2,186.72,In-Store
1481,2203,3830,2023-11-02,1,24.22,Mobile App
1482,105,2612,2023-07-20,2,211.48,Online
1483,2136,3074,2023-12-19,4,165.84,In-Store
1484,2016,2932,2023-07-03,3,224.97,In-Store
1485,1786,3277,2023-03-23,1,71.03,In-Store
1486,1511,3862,2023-01-09,5,579.85,Online
1487,2394,2572,2023-10-10,2,97.16,Online
1488,2349,2476,2023-12-18,1,63.91,Online
1489,2674,2724,2023-11-20,1,45.97,Mobile App
1490,2413,2074,2023-05-27,1,47.08,Phone
1491,569,2130,2023-02-01,3,451.86,In-Store
1492,998,2227,2023-05-16,1,90.67,Online
1493,321,2350,2023-03-07,1,69.19,In-Store
1494,1978,2355,2023-01-16,3,134.31,In-Store
1495,922,2521,2023-10-18,2,81.48,Phone
1496,382,3438,2023-02-15,3,81.42,Mobile App
1497,2281,4930,2023-07-11,2,68.24,Phone
1498,1432,2920,2024-01-31,1,373.64,Mobile App
1499,1379,3564,2024-01-07,3,63.75,In-Store
1500,692,3802,2023-08-03,1,67.68,Mobile App
1501,1669,2104,2023-02-24,2,132.3,Mobile App
1502,1070,2029,2023-07-07,2,105.68,In-Store
1503,3098,3267,2023-09-09,1,35.14,Mobile App
1504,1063,3433,2023-10-13,5,160.4,Online
1505,2112,3679,2023-10-01,1,14.72,Online
1506,2883,2517,2023-08-23,1,491.54,In-Store
1507,1715,3856,2023-01-02,4,119.96,Phone
1508,2982,3587,2023-06-29,2,869.52,Phone
1509,726,2533,2023-05-22,2,86.4,Phone
1510,1775,4236,2023-08-15,2,162.2,Mobile App
1511,2655,3202,2023-08-31,3,116.04,Online
1512,2814,2654,2023-10-24,1,50.14,Online
1513,250,3691,2023-02-25,1,175.39,Mobile App
1514,2151,4317,2023-09-05,1,16.46,In-Store
1515,615,2964,2023-06-10,1,35.43,In-Store
1516,1360,2220,2023-06-07,2,124.76,Phone
1517,2344,2625,2023-02-26,1,67.78,Phone
1518,1136,4477,2024-01-13,1,151.41,In-Store
1519,1562,3052,2023-10-22,1,44.31,Online
1520,1738,4704,2023-12-20,2,43.72,Mobile App
1521,2733,2361,2024-01-28,3,41.28,Phone
1522,902,4240,2023-10-09,1,97.52,In-Store
1523,111,4739,2023-08-08,2,23.7,In-Store
1524,1482,4774,2023-10-28,1,62.15,In-Store
1525,3066,2266,2023-09-28,2,121.16,Phone
1526,2299,2096,2023-07-27,1,95.6,Online
1527,1523,2403,2023-02-21,1,68.71,In-Store
1528,474,2660,2023-07-09,2,142.94,Mobile App
1529,437,4975,2023-04-06,4,105.56,Online
1530,586,4901,2023-07-25,1,123.18,Phone
1531,118,2982,2023-09-12,3,155.73,Phone
1532,317,2240,2023-04-14,2,68.68,In-Store
1533,531,4436,2023-08-17,4,188.64,Online
1534,429,2367,2023-05-22,1,64.44,Mobile App
1535,2045,2479,2023-05-04,1,365.8,Online
1536,2516,3912,2024-01-26,3,437.04,Phone
1537,287,2430,2023-11-19,1,51.77,In-Store
1538,1554,4801,2024-01-02,1,52.09,Online
1539,3057,4079,2023-05-13,1,339.18,Phone
1540,2246,3347,2023-07-06,3,1259.22,Online
1541,416,2844,2023-08-13,1,72.64,Mobile App
1542,2272,2679,2023-12-28,3,100.23,In-Store
1543,2387,4165,2023-12-13,1,78.15,Phone
1544,2241,2015,2023-08-30,1,72.85,Online
1545,3029,2929,2023-08-28,1,335.8,Phone
1546,213,4264,2023-12-20,1,468.36,Phone
1547,734,2532,2023-04-14,2,187.7,Phone
1548,1130,3971,2023-09-09,2,169.2,In-Store
1549,2088,3388,2023-04-27,1,50.95,Online
1550,129,2746,2023-05-27,1,316.59,Mobile App
1551,1542,3907,2023-09-14,2,152.32,Mobile App
1552,2841,3201,2023-04-10,3,643.68,In-Store
1553,974,3619,2023-04-06,2,432.14,Phone
1554,2497,2156,2023-07-16,3,119.01,Phone
1555,2359,3444,2023-08-22,1,38.53,Phone
1556,182,3594,2023-08-15,3,198.3,Mobile App
1557,372,3790,2023-11-14,1,82.91,In-Store
1558,2468,3494,2023-12-23,1,301.39,In-Store
1559,467,3319,2023-01-29,3,232.44,Phone
1560,1322,2595,2023-07-18,4,167.88,Online
1561,992,2810,2023-07-06,2,249.74,Mobile App
1562,742,3156,2023-04-19,1,55.6,Online
1563,2640,4205,2023-04-24,1,24.22,Mobile App
1564,2320,3200,2023-09-15,1,17.93,Mobile App
1565,539,3742,2023-11-04,3,1103.43,Online
1566,164,3296,2023-04-28,1,34.33,Online
1567,1645,3951,2024-01-04,3,232.77,Phone
1568,2961,3192,2023-07-26,1,134.01,In-Store
1569,1047,4736,2023-11-11,3,63.48,In-Store
1570,1370,4253,2023-02-16,4,615.44,Online
1571,1232,4043,2023-08-04,1,273.14,In-Store
1572,2110,4071,2023-10-27,1,269.41,Online
1573,1411,3936,2023-05-07,3,51.63,Mobile App
1574,556,2561,2023-10-07,2,108.68,Phone
1575,2119,3350,2023-02-20,2,106.34,Phone
1576,2176,2404,2023-06-24,2,176.7,In-Store
1577,1642,4620,2023-01-24,1,21.95,Phone
1578,759,2931,2024-01-11,3,63.45,In-Store
1579,1311,3199,2023-08-11,1,15.65,Mobile App
1580,1248,3732,2024-01-31,4,277.04,In-Store
1581,251,3467,2023-02-03,1,458.72,Online
1582,1987,2834,2023-02-01,2,21.68,Phone
1583,602,3482,2023-07-16,1,291.24,Phone
1584,2278,4627,2024-01-21,1,67.86,Online
1585,987,2401,2023-09-07,1,68.75,In-Store
1586,2272,2066,2024-02-02,2,66.46,Online
1587,1336,4062,2023-06-16,2,120.02,In-Store
1588,1671,2205,2023-03-24,3,59.01,Mobile App
1589,1164,3616,2023-12-17,1,15.44,In-Store
1590,1947,2762,2023-10-12,2,209.36,Mobile App
1591,288,3838,2023-08-02,3,233.22,In-Store
1592,143,3825,2023-12-01,1,13.09,In-Store
1593,690,3959,2023-02-04,1,23.67,In-Store
1594,1486,2853,2024-01-08,1,36.14,Phone
1595,2050,3711,2023-12-21,1,97.46,In-Store
1596,2267,3767,2024-01-05,1,20.85,Phone
1597,2588,2214,2023-07-28,2,175.44,Online
1598,1179,4118,2023-09-25,1,29.19,In-Store
1599,823,2236,2023-12-22,2,31.96,Mobile App
1600,1064,3064,2023-01-04,4,306.88,Online
1601,2916,4150,2023-11-06,2,794.46,Phone
1602,920,4367,2023-08-03,2,187.26,Mobile App
1603,2542,3841,2023-08-08,1,95.0,Online
1604,1388,2786,2023-12-16,3,216.24,Mobile App
1605,1786,3845,2023-01-30,1,71.03,Phone
1606,2148,4911,2023-06-23,2,147.42,In-Store
1607,1888,2316,2023-10-28,5,1631.35,Online
1608,1089,4159,2023-05-13,2,266.14,In-Store
1609,1749,2534,2023-08-22,2,160.76,In-Store
1610,345,4893,2023-04-01,1,28.55,Phone
1611,524,2436,2024-01-25,1,77.69,Mobile App
1612,2768,4008,2023-08-07,3,324.6,Phone
1613,537,3733,2023-03-26,1,15.42,Mobile App
1614,568,3184,2023-05-18,2,268.46,Phone
1615,2464,4267,2023-04-30,1,30.47,Online
1616,1841,4370,2023-01-05,3,77.07,In-Store
1617,867,2122,2023-04-03,1,393.11,Online
1618,492,3091,2023-04-05,2,30.64,Mobile App
1619,2130,2318,2023-02-01,2,137.76,Online
1620,393,3846,2023-08-26,1,420.17,Online
1621,985,2330,2023-07-24,1,81.99,Phone
1622,262,3403,2023-12-17,1,34.97,In-Store
1623,955,2757,2023-07-31,1,72.82,In-Store
1624,1140,3146,2023-07-12,1,29.19,Online
1625,1905,2655,2023-10-16,1,71.96,Phone
1626,1875,2990,2023-10-12,2,673.52,Online
1627,1729,3332,2023-05-14,1,17.43,Mobile App
1628,546,4863,2023-11-06,5,718.35,In-Store
1629,622,3893,2023-12-25,2,404.6,In-Store
1630,2316,2357,2023-03-23,1,88.76,Online
1631,1688,2911,2023-06-28,1,41.28,Mobile App
1632,2407,3759,2023-01-31,3,46.26,Phone
1633,1954,3619,2023-11-27,1,430.93,In-Store
1634,1959,2681,2023-10-11,2,171.56,Mobile App
